bit index,bit value,module,name,type,path,description,sinks
904,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
905,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
906,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
907,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
908,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
909,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_3/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
910,1,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
911,0,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
912,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
913,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
914,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
915,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
916,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
917,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
918,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
919,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
920,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
921,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
922,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
923,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
924,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
925,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
926,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
927,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_2/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
928,1,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
929,0,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
930,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
931,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
932,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
933,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
934,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
935,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
936,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
937,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
938,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
939,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
940,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
941,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
942,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
943,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
944,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
945,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
946,1,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
947,0,grid_clb_1__1_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
948,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
949,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
950,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
951,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
952,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
953,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
954,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
955,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
956,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
957,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
958,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
959,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
960,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
961,0,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
962,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
963,1,grid_clb_1__1_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_1__1_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
964,0,cby_1__1_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_2,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_9_
965,0,cby_1__1_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_2,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_9_
966,0,cby_1__1_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_2,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_9_
967,0,cby_1__1_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_2,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_9_
968,1,cby_1__1_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_1,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_5_
969,1,cby_1__1_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_1,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_5_
970,1,cby_1__1_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_1,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_5_
971,1,cby_1__1_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_1,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_5_
972,1,cby_1__1_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_0,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_1_
973,1,cby_1__1_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_0,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_1_
974,1,cby_1__1_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_0,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_1_
975,0,cby_1__1_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_right_ipin_0,cb clb input config,grid_clb_1__1_.right_width_0_height_0_subtile_0__pin_I_1_
976,0,cby_1__1_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_1,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_7_
977,0,cby_1__1_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_1,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_7_
978,0,cby_1__1_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_1,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_7_
979,0,cby_1__1_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_1,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_7_
980,0,cby_1__1_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_0,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_3_
981,0,cby_1__1_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_0,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_3_
982,0,cby_1__1_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_0,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_3_
983,0,cby_1__1_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_1__1_/mem_left_ipin_0,cb clb input config,grid_clb_2__1_.left_width_0_height_0_subtile_0__pin_I_3_
984,0,cbx_1__0_,mem_top_ipin_7,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_7,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_7__pin_outpad_0_
985,0,cbx_1__0_,mem_top_ipin_7,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_7,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_7__pin_outpad_0_
986,0,cbx_1__0_,mem_top_ipin_7,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_7,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_7__pin_outpad_0_
987,0,cbx_1__0_,mem_top_ipin_7,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_7,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_7__pin_outpad_0_
988,0,cbx_1__0_,mem_top_ipin_6,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_6,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_6__pin_outpad_0_
989,0,cbx_1__0_,mem_top_ipin_6,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_6,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_6__pin_outpad_0_
990,0,cbx_1__0_,mem_top_ipin_6,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_6,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_6__pin_outpad_0_
991,0,cbx_1__0_,mem_top_ipin_6,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_6,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_6__pin_outpad_0_
992,0,cbx_1__0_,mem_top_ipin_5,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_5,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_5__pin_outpad_0_
993,0,cbx_1__0_,mem_top_ipin_5,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_5,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_5__pin_outpad_0_
994,0,cbx_1__0_,mem_top_ipin_5,mux_tree_tapbuf_size8,cbx_1__0_/mem_top_ipin_5,cb outpad config,grid_io_bottom_1__0_.top_width_0_height_0_subtile_5__pin_outpad_0_
